id,asset,year,rep_period,time_block_start,time_block_end,dual_min_output_flow_with_unit_commitment
15853,NO_CCGT,2030,1,13,13,0.0
15854,NO_CCGT,2030,1,14,14,0.0
15855,NO_CCGT,2030,1,15,15,0.0
15856,NO_CCGT,2030,1,16,16,0.0
15857,NO_CCGT,2030,1,17,17,0.0
15858,NO_CCGT,2030,1,18,18,0.0
15859,NO_CCGT,2030,1,19,19,0.0
15860,NO_CCGT,2030,1,20,20,0.0
15861,NO_CCGT,2030,1,21,21,0.0
15862,NO_CCGT,2030,1,22,22,0.0
15863,NO_CCGT,2030,1,23,23,0.0
15864,NO_CCGT,2030,1,24,24,0.0
15865,NO_CCGT,2030,2,1,1,0.0
15866,NO_CCGT,2030,2,2,2,0.0
15867,NO_CCGT,2030,2,3,3,0.0
15868,NO_CCGT,2030,2,4,4,0.0
15869,NO_CCGT,2030,2,5,5,0.0
15870,NO_CCGT,2030,2,6,6,0.0
15871,NO_CCGT,2030,2,7,7,0.0
15872,NO_CCGT,2030,2,8,8,0.0
15873,NO_CCGT,2030,2,9,9,0.0
15874,NO_CCGT,2030,2,10,10,0.0
15875,NO_CCGT,2030,2,11,11,0.0
15876,NO_CCGT,2030,2,12,12,0.0
15877,NO_CCGT,2030,2,13,13,0.0
15878,NO_CCGT,2030,2,14,14,0.0
15879,NO_CCGT,2030,2,15,15,0.0
15880,NO_CCGT,2030,2,16,16,0.0
15881,NO_CCGT,2030,2,17,17,0.0
15882,NO_CCGT,2030,2,18,18,0.0
15883,NO_CCGT,2030,2,19,19,0.0
15884,NO_CCGT,2030,2,20,20,0.0
15885,NO_CCGT,2030,2,21,21,0.0
15886,NO_CCGT,2030,2,22,22,0.0
15887,NO_CCGT,2030,2,23,23,0.0
15888,NO_CCGT,2030,2,24,24,0.0
15889,NO_CCGT,2030,3,1,1,0.0
15890,NO_CCGT,2030,3,2,2,0.0
15891,NO_CCGT,2030,3,3,3,0.0
15892,NO_CCGT,2030,3,4,4,0.0
15893,NO_CCGT,2030,3,5,5,0.0
15894,NO_CCGT,2030,3,6,6,0.0
15895,NO_CCGT,2030,3,7,7,0.0
15896,NO_CCGT,2030,3,8,8,0.0
15897,NO_CCGT,2030,3,9,9,0.0
15898,NO_CCGT,2030,3,10,10,0.0
15899,NO_CCGT,2030,3,11,11,0.0
15900,NO_CCGT,2030,3,12,12,0.0
15901,NO_CCGT,2030,3,13,13,0.0
15902,NO_CCGT,2030,3,14,14,0.0
15903,NO_CCGT,2030,3,15,15,0.0
15904,NO_CCGT,2030,3,16,16,0.0
15905,NO_CCGT,2030,3,17,17,0.0
15906,NO_CCGT,2030,3,18,18,0.0
15907,NO_CCGT,2030,3,19,19,0.0
15908,NO_CCGT,2030,3,20,20,0.0
15909,NO_CCGT,2030,3,21,21,0.0
15910,NO_CCGT,2030,3,22,22,0.0
15911,NO_CCGT,2030,3,23,23,0.0
15912,NO_CCGT,2030,3,24,24,0.0
15913,NO_CCGT,2030,4,1,1,0.0
15914,NO_CCGT,2030,4,2,2,0.0
15915,NO_CCGT,2030,4,3,3,0.0
15916,NO_CCGT,2030,4,4,4,0.0
15917,NO_CCGT,2030,4,5,5,0.0
15918,NO_CCGT,2030,4,6,6,0.0
15919,NO_CCGT,2030,4,7,7,0.0
15920,NO_CCGT,2030,4,8,8,0.0
15921,NO_CCGT,2030,4,9,9,0.0
15922,NO_CCGT,2030,4,10,10,0.0
15923,NO_CCGT,2030,4,11,11,0.0
15924,NO_CCGT,2030,4,12,12,0.0
15925,NO_CCGT,2030,4,13,13,0.0
15926,NO_CCGT,2030,4,14,14,0.0
15927,NO_CCGT,2030,4,15,15,0.0
15928,NO_CCGT,2030,4,16,16,0.0
15929,NO_CCGT,2030,4,17,17,0.0
15930,NO_CCGT,2030,4,18,18,0.0
15931,NO_CCGT,2030,4,19,19,0.0
15932,NO_CCGT,2030,4,20,20,0.0
15933,NO_CCGT,2030,4,21,21,0.0
15934,NO_CCGT,2030,4,22,22,0.0
15935,NO_CCGT,2030,4,23,23,0.0
15936,NO_CCGT,2030,4,24,24,0.0
15937,NO_CCGT,2030,5,1,1,0.0
15938,NO_CCGT,2030,5,2,2,0.0
15939,NO_CCGT,2030,5,3,3,0.0
15940,NO_CCGT,2030,5,4,4,0.0
15941,NO_CCGT,2030,5,5,5,0.0
15942,NO_CCGT,2030,5,6,6,0.0
15943,NO_CCGT,2030,5,7,7,0.0
15944,NO_CCGT,2030,5,8,8,0.0
15945,NO_CCGT,2030,5,9,9,0.0
15946,NO_CCGT,2030,5,10,10,0.0
15947,NO_CCGT,2030,5,11,11,0.0
15948,NO_CCGT,2030,5,12,12,0.0
15949,NO_CCGT,2030,5,13,13,0.0
15950,NO_CCGT,2030,5,14,14,0.0
15951,NO_CCGT,2030,5,15,15,0.0
15952,NO_CCGT,2030,5,16,16,0.0
15953,NO_CCGT,2030,5,17,17,0.0
15954,NO_CCGT,2030,5,18,18,0.0
15955,NO_CCGT,2030,5,19,19,0.0
15956,NO_CCGT,2030,5,20,20,0.0
15957,NO_CCGT,2030,5,21,21,0.0
15958,NO_CCGT,2030,5,22,22,0.0
15959,NO_CCGT,2030,5,23,23,0.0
15960,NO_CCGT,2030,5,24,24,0.0
15961,NO_CCGT,2030,6,1,1,0.0
15962,NO_CCGT,2030,6,2,2,0.0
15963,NO_CCGT,2030,6,3,3,0.0
15964,NO_CCGT,2030,6,4,4,0.0
15965,NO_CCGT,2030,6,5,5,0.0
15966,NO_CCGT,2030,6,6,6,0.0
15967,NO_CCGT,2030,6,7,7,0.0
15968,NO_CCGT,2030,6,8,8,0.0
15969,NO_CCGT,2030,6,9,9,0.0
15970,NO_CCGT,2030,6,10,10,0.0
15971,NO_CCGT,2030,6,11,11,0.0
15972,NO_CCGT,2030,6,12,12,0.0
15973,NO_CCGT,2030,6,13,13,0.0
15974,NO_CCGT,2030,6,14,14,0.0
15975,NO_CCGT,2030,6,15,15,0.0
15976,NO_CCGT,2030,6,16,16,0.0
15977,NO_CCGT,2030,6,17,17,0.0
15978,NO_CCGT,2030,6,18,18,0.0
15979,NO_CCGT,2030,6,19,19,0.0
15980,NO_CCGT,2030,6,20,20,0.0
15981,NO_CCGT,2030,6,21,21,0.0
15982,NO_CCGT,2030,6,22,22,0.0
15983,NO_CCGT,2030,6,23,23,0.0
15984,NO_CCGT,2030,6,24,24,0.0
15985,NO_CCGT,2030,7,1,1,0.0
15986,NO_CCGT,2030,7,2,2,0.0
15987,NO_CCGT,2030,7,3,3,0.0
15988,NO_CCGT,2030,7,4,4,0.0
15989,NO_CCGT,2030,7,5,5,0.0
15990,NO_CCGT,2030,7,6,6,0.0
15991,NO_CCGT,2030,7,7,7,0.0
15992,NO_CCGT,2030,7,8,8,0.0
15993,NO_CCGT,2030,7,9,9,0.0
15994,NO_CCGT,2030,7,10,10,0.0
15995,NO_CCGT,2030,7,11,11,0.0
15996,NO_CCGT,2030,7,12,12,0.0
15997,NO_CCGT,2030,7,13,13,0.0
15998,NO_CCGT,2030,7,14,14,0.0
15999,NO_CCGT,2030,7,15,15,0.0
16000,NO_CCGT,2030,7,16,16,0.0
16001,NO_CCGT,2030,7,17,17,0.0
16002,NO_CCGT,2030,7,18,18,0.0
16003,NO_CCGT,2030,7,19,19,0.0
16004,NO_CCGT,2030,7,20,20,0.0
16005,NO_CCGT,2030,7,21,21,0.0
16006,NO_CCGT,2030,7,22,22,0.0
16007,NO_CCGT,2030,7,23,23,0.0
16008,NO_CCGT,2030,7,24,24,0.0
16009,NO_CCGT,2030,8,1,1,0.0
16010,NO_CCGT,2030,8,2,2,0.0
16011,NO_CCGT,2030,8,3,3,0.0
16012,NO_CCGT,2030,8,4,4,0.0
16013,NO_CCGT,2030,8,5,5,0.0
16014,NO_CCGT,2030,8,6,6,0.0
16015,NO_CCGT,2030,8,7,7,0.0
16016,NO_CCGT,2030,8,8,8,0.0
16017,NO_CCGT,2030,8,9,9,0.0
16018,NO_CCGT,2030,8,10,10,0.0
16019,NO_CCGT,2030,8,11,11,0.0
16020,NO_CCGT,2030,8,12,12,0.0
16021,NO_CCGT,2030,8,13,13,0.0
16022,NO_CCGT,2030,8,14,14,0.0
16023,NO_CCGT,2030,8,15,15,0.0
16024,NO_CCGT,2030,8,16,16,0.0
16025,NO_CCGT,2030,8,17,17,0.0
16026,NO_CCGT,2030,8,18,18,0.0
16027,NO_CCGT,2030,8,19,19,0.0
16028,NO_CCGT,2030,8,20,20,0.0
16029,NO_CCGT,2030,8,21,21,0.0
16030,NO_CCGT,2030,8,22,22,0.0
16031,NO_CCGT,2030,8,23,23,0.0
16032,NO_CCGT,2030,8,24,24,0.0
16033,NO_CCGT,2030,9,1,1,0.0
16034,NO_CCGT,2030,9,2,2,0.0
16035,NO_CCGT,2030,9,3,3,0.0
16036,NO_CCGT,2030,9,4,4,0.0
16037,NO_CCGT,2030,9,5,5,0.0
16038,NO_CCGT,2030,9,6,6,0.0
16039,NO_CCGT,2030,9,7,7,0.0
16040,NO_CCGT,2030,9,8,8,0.0
16041,NO_CCGT,2030,9,9,9,0.0
16042,NO_CCGT,2030,9,10,10,0.0
16043,NO_CCGT,2030,9,11,11,0.0
16044,NO_CCGT,2030,9,12,12,0.0
16045,NO_CCGT,2030,9,13,13,0.0
16046,NO_CCGT,2030,9,14,14,0.0
16047,NO_CCGT,2030,9,15,15,0.0
16048,NO_CCGT,2030,9,16,16,0.0
16049,NO_CCGT,2030,9,17,17,0.0
16050,NO_CCGT,2030,9,18,18,0.0
16051,NO_CCGT,2030,9,19,19,0.0
16052,NO_CCGT,2030,9,20,20,0.0
16053,NO_CCGT,2030,9,21,21,0.0
16054,NO_CCGT,2030,9,22,22,0.0
16055,NO_CCGT,2030,9,23,23,0.0
16056,NO_CCGT,2030,9,24,24,0.0
16057,NO_CCGT,2030,10,1,1,0.0
16058,NO_CCGT,2030,10,2,2,0.0
16059,NO_CCGT,2030,10,3,3,0.0
16060,NO_CCGT,2030,10,4,4,0.0
16061,NO_CCGT,2030,10,5,5,0.0
16062,NO_CCGT,2030,10,6,6,0.0
16063,NO_CCGT,2030,10,7,7,0.0
16064,NO_CCGT,2030,10,8,8,0.0
16065,NO_CCGT,2030,10,9,9,0.0
16066,NO_CCGT,2030,10,10,10,0.0
16067,NO_CCGT,2030,10,11,11,0.0
16068,NO_CCGT,2030,10,12,12,0.0
16069,NO_CCGT,2030,10,13,13,0.0
16070,NO_CCGT,2030,10,14,14,0.0
16071,NO_CCGT,2030,10,15,15,0.0
16072,NO_CCGT,2030,10,16,16,0.0
16073,NO_CCGT,2030,10,17,17,0.0
16074,NO_CCGT,2030,10,18,18,0.0
16075,NO_CCGT,2030,10,19,19,0.0
16076,NO_CCGT,2030,10,20,20,0.0
16077,NO_CCGT,2030,10,21,21,0.0
16078,NO_CCGT,2030,10,22,22,0.0
16079,NO_CCGT,2030,10,23,23,0.0
16080,NO_CCGT,2030,10,24,24,0.0
16081,NO_Coal,2030,1,1,1,0.0
16082,NO_Coal,2030,1,2,2,0.0
16083,NO_Coal,2030,1,3,3,0.0
16084,NO_Coal,2030,1,4,4,0.0
16085,NO_Coal,2030,1,5,5,0.0
16086,NO_Coal,2030,1,6,6,0.0
16087,NO_Coal,2030,1,7,7,0.0
16088,NO_Coal,2030,1,8,8,0.0
16089,NO_Coal,2030,1,9,9,0.0
16090,NO_Coal,2030,1,10,10,0.0
16091,NO_Coal,2030,1,11,11,0.0
16092,NO_Coal,2030,1,12,12,0.0
16093,NO_Coal,2030,1,13,13,0.0
16094,NO_Coal,2030,1,14,14,0.0
16095,NO_Coal,2030,1,15,15,0.0
16096,NO_Coal,2030,1,16,16,0.0
16097,NO_Coal,2030,1,17,17,0.0
16098,NO_Coal,2030,1,18,18,0.0
16099,NO_Coal,2030,1,19,19,0.0
16100,NO_Coal,2030,1,20,20,0.0
16101,NO_Coal,2030,1,21,21,0.0
16102,NO_Coal,2030,1,22,22,0.0
16103,NO_Coal,2030,1,23,23,0.0
16104,NO_Coal,2030,1,24,24,0.0
16105,NO_Coal,2030,2,1,1,0.0
16106,NO_Coal,2030,2,2,2,0.0
16107,NO_Coal,2030,2,3,3,0.0
16108,NO_Coal,2030,2,4,4,0.0
16109,NO_Coal,2030,2,5,5,0.0
16110,NO_Coal,2030,2,6,6,0.0
16111,NO_Coal,2030,2,7,7,0.0
16112,NO_Coal,2030,2,8,8,0.0
16113,NO_Coal,2030,2,9,9,0.0
16114,NO_Coal,2030,2,10,10,0.0
16115,NO_Coal,2030,2,11,11,0.0
16116,NO_Coal,2030,2,12,12,0.0
16117,NO_Coal,2030,2,13,13,0.0
16118,NO_Coal,2030,2,14,14,0.0
16119,NO_Coal,2030,2,15,15,0.0
16120,NO_Coal,2030,2,16,16,0.0
16121,NO_Coal,2030,2,17,17,0.0
16122,NO_Coal,2030,2,18,18,0.0
16123,NO_Coal,2030,2,19,19,0.0
16124,NO_Coal,2030,2,20,20,0.0
16125,NO_Coal,2030,2,21,21,0.0
16126,NO_Coal,2030,2,22,22,0.0
16127,NO_Coal,2030,2,23,23,0.0
16128,NO_Coal,2030,2,24,24,0.0
16129,NO_Coal,2030,3,1,1,0.0
16130,NO_Coal,2030,3,2,2,0.0
16131,NO_Coal,2030,3,3,3,0.0
16132,NO_Coal,2030,3,4,4,0.0
16133,NO_Coal,2030,3,5,5,0.0
16134,NO_Coal,2030,3,6,6,0.0
16135,NO_Coal,2030,3,7,7,0.0
16136,NO_Coal,2030,3,8,8,0.0
16137,NO_Coal,2030,3,9,9,0.0
16138,NO_Coal,2030,3,10,10,0.0
16139,NO_Coal,2030,3,11,11,0.0
16140,NO_Coal,2030,3,12,12,0.0
16141,NO_Coal,2030,3,13,13,0.0
16142,NO_Coal,2030,3,14,14,0.0
16143,NO_Coal,2030,3,15,15,0.0
16144,NO_Coal,2030,3,16,16,0.0
16145,NO_Coal,2030,3,17,17,0.0
16146,NO_Coal,2030,3,18,18,0.0
16147,NO_Coal,2030,3,19,19,0.0
16148,NO_Coal,2030,3,20,20,0.0
16149,NO_Coal,2030,3,21,21,0.0
16150,NO_Coal,2030,3,22,22,0.0
16151,NO_Coal,2030,3,23,23,0.0
16152,NO_Coal,2030,3,24,24,0.0
16153,NO_Coal,2030,4,1,1,0.0
16154,NO_Coal,2030,4,2,2,0.0
16155,NO_Coal,2030,4,3,3,0.0
16156,NO_Coal,2030,4,4,4,0.0
16157,NO_Coal,2030,4,5,5,0.0
16158,NO_Coal,2030,4,6,6,0.0
16159,NO_Coal,2030,4,7,7,0.0
16160,NO_Coal,2030,4,8,8,0.0
16161,NO_Coal,2030,4,9,9,0.0
16162,NO_Coal,2030,4,10,10,0.0
16163,NO_Coal,2030,4,11,11,0.0
16164,NO_Coal,2030,4,12,12,0.0
16165,NO_Coal,2030,4,13,13,0.0
16166,NO_Coal,2030,4,14,14,0.0
16167,NO_Coal,2030,4,15,15,0.0
16168,NO_Coal,2030,4,16,16,0.0
16169,NO_Coal,2030,4,17,17,0.0
16170,NO_Coal,2030,4,18,18,0.0
16171,NO_Coal,2030,4,19,19,0.0
16172,NO_Coal,2030,4,20,20,0.0
16173,NO_Coal,2030,4,21,21,0.0
16174,NO_Coal,2030,4,22,22,0.0
16175,NO_Coal,2030,4,23,23,0.0
16176,NO_Coal,2030,4,24,24,0.0
16177,NO_Coal,2030,5,1,1,0.0
16178,NO_Coal,2030,5,2,2,0.0
16179,NO_Coal,2030,5,3,3,0.0
16180,NO_Coal,2030,5,4,4,0.0
16181,NO_Coal,2030,5,5,5,0.0
16182,NO_Coal,2030,5,6,6,0.0
16183,NO_Coal,2030,5,7,7,0.0
16184,NO_Coal,2030,5,8,8,0.0
16185,NO_Coal,2030,5,9,9,0.0
16186,NO_Coal,2030,5,10,10,0.0
16187,NO_Coal,2030,5,11,11,0.0
16188,NO_Coal,2030,5,12,12,0.0
16189,NO_Coal,2030,5,13,13,0.0
16190,NO_Coal,2030,5,14,14,0.0
16191,NO_Coal,2030,5,15,15,0.0
16192,NO_Coal,2030,5,16,16,0.0
16193,NO_Coal,2030,5,17,17,0.0
16194,NO_Coal,2030,5,18,18,0.0
16195,NO_Coal,2030,5,19,19,0.0
16196,NO_Coal,2030,5,20,20,0.0
16197,NO_Coal,2030,5,21,21,0.0
16198,NO_Coal,2030,5,22,22,0.0
16199,NO_Coal,2030,5,23,23,0.0
16200,NO_Coal,2030,5,24,24,0.0
16201,NO_Coal,2030,6,1,1,0.0
16202,NO_Coal,2030,6,2,2,0.0
16203,NO_Coal,2030,6,3,3,0.0
16204,NO_Coal,2030,6,4,4,0.0
16205,NO_Coal,2030,6,5,5,0.0
16206,NO_Coal,2030,6,6,6,0.0
16207,NO_Coal,2030,6,7,7,0.0
16208,NO_Coal,2030,6,8,8,0.0
16209,NO_Coal,2030,6,9,9,0.0
16210,NO_Coal,2030,6,10,10,0.0
16211,NO_Coal,2030,6,11,11,0.0
16212,NO_Coal,2030,6,12,12,0.0
16213,NO_Coal,2030,6,13,13,0.0
16214,NO_Coal,2030,6,14,14,0.0
16215,NO_Coal,2030,6,15,15,0.0
16216,NO_Coal,2030,6,16,16,0.0
16217,NO_Coal,2030,6,17,17,0.0
16218,NO_Coal,2030,6,18,18,0.0
16219,NO_Coal,2030,6,19,19,0.0
16220,NO_Coal,2030,6,20,20,0.0
16221,NO_Coal,2030,6,21,21,0.0
16222,NO_Coal,2030,6,22,22,0.0
16223,NO_Coal,2030,6,23,23,0.0
16224,NO_Coal,2030,6,24,24,0.0
16225,NO_Coal,2030,7,1,1,0.0
16226,NO_Coal,2030,7,2,2,0.0
16227,NO_Coal,2030,7,3,3,0.0
16228,NO_Coal,2030,7,4,4,0.0
16229,NO_Coal,2030,7,5,5,0.0
16230,NO_Coal,2030,7,6,6,0.0
16231,NO_Coal,2030,7,7,7,0.0
16232,NO_Coal,2030,7,8,8,0.0
16233,NO_Coal,2030,7,9,9,0.0
16234,NO_Coal,2030,7,10,10,0.0
16235,NO_Coal,2030,7,11,11,0.0
16236,NO_Coal,2030,7,12,12,0.0
16237,NO_Coal,2030,7,13,13,0.0
16238,NO_Coal,2030,7,14,14,0.0
16239,NO_Coal,2030,7,15,15,0.0
16240,NO_Coal,2030,7,16,16,0.0
16241,NO_Coal,2030,7,17,17,0.0
16242,NO_Coal,2030,7,18,18,0.0
16243,NO_Coal,2030,7,19,19,0.0
16244,NO_Coal,2030,7,20,20,0.0
16245,NO_Coal,2030,7,21,21,0.0
16246,NO_Coal,2030,7,22,22,0.0
16247,NO_Coal,2030,7,23,23,0.0
16248,NO_Coal,2030,7,24,24,0.0
16249,NO_Coal,2030,8,1,1,0.0
16250,NO_Coal,2030,8,2,2,0.0
16251,NO_Coal,2030,8,3,3,0.0
16252,NO_Coal,2030,8,4,4,0.0
16253,NO_Coal,2030,8,5,5,0.0
16254,NO_Coal,2030,8,6,6,0.0
16255,NO_Coal,2030,8,7,7,0.0
16256,NO_Coal,2030,8,8,8,0.0
16257,NO_Coal,2030,8,9,9,0.0
16258,NO_Coal,2030,8,10,10,0.0
16259,NO_Coal,2030,8,11,11,0.0
16260,NO_Coal,2030,8,12,12,0.0
16261,NO_Coal,2030,8,13,13,0.0
16262,NO_Coal,2030,8,14,14,0.0
16263,NO_Coal,2030,8,15,15,0.0
16264,NO_Coal,2030,8,16,16,0.0
16265,NO_Coal,2030,8,17,17,0.0
16266,NO_Coal,2030,8,18,18,0.0
16267,NO_Coal,2030,8,19,19,0.0
16268,NO_Coal,2030,8,20,20,0.0
16269,NO_Coal,2030,8,21,21,0.0
16270,NO_Coal,2030,8,22,22,0.0
16271,NO_Coal,2030,8,23,23,0.0
16272,NO_Coal,2030,8,24,24,0.0
16273,NO_Coal,2030,9,1,1,0.0
16274,NO_Coal,2030,9,2,2,0.0
16275,NO_Coal,2030,9,3,3,0.0
16276,NO_Coal,2030,9,4,4,0.0
16277,NO_Coal,2030,9,5,5,0.0
16278,NO_Coal,2030,9,6,6,0.0
16279,NO_Coal,2030,9,7,7,0.0
16280,NO_Coal,2030,9,8,8,0.0
16281,NO_Coal,2030,9,9,9,0.0
16282,NO_Coal,2030,9,10,10,0.0
16283,NO_Coal,2030,9,11,11,0.0
16284,NO_Coal,2030,9,12,12,0.0
16285,NO_Coal,2030,9,13,13,0.0
16286,NO_Coal,2030,9,14,14,0.0
16287,NO_Coal,2030,9,15,15,0.0
16288,NO_Coal,2030,9,16,16,0.0
16289,NO_Coal,2030,9,17,17,0.0
16290,NO_Coal,2030,9,18,18,0.0
16291,NO_Coal,2030,9,19,19,0.0
16292,NO_Coal,2030,9,20,20,0.0
16293,NO_Coal,2030,9,21,21,0.0
16294,NO_Coal,2030,9,22,22,0.0
16295,NO_Coal,2030,9,23,23,0.0
16296,NO_Coal,2030,9,24,24,0.0
16297,NO_Coal,2030,10,1,1,0.0
16298,NO_Coal,2030,10,2,2,0.0
16299,NO_Coal,2030,10,3,3,0.0
16300,NO_Coal,2030,10,4,4,0.0
16301,NO_Coal,2030,10,5,5,0.0
16302,NO_Coal,2030,10,6,6,0.0
16303,NO_Coal,2030,10,7,7,0.0
16304,NO_Coal,2030,10,8,8,0.0
16305,NO_Coal,2030,10,9,9,0.0
16306,NO_Coal,2030,10,10,10,0.0
16307,NO_Coal,2030,10,11,11,0.0
16308,NO_Coal,2030,10,12,12,0.0
16309,NO_Coal,2030,10,13,13,0.0
16310,NO_Coal,2030,10,14,14,0.0
16311,NO_Coal,2030,10,15,15,0.0
16312,NO_Coal,2030,10,16,16,0.0
16313,NO_Coal,2030,10,17,17,0.0
16314,NO_Coal,2030,10,18,18,0.0
16315,NO_Coal,2030,10,19,19,0.0
16316,NO_Coal,2030,10,20,20,0.0
16317,NO_Coal,2030,10,21,21,0.0
16318,NO_Coal,2030,10,22,22,0.0
16319,NO_Coal,2030,10,23,23,0.0
16320,NO_Coal,2030,10,24,24,0.0
16321,NO_Nuclear,2030,1,1,1,0.0
16322,NO_Nuclear,2030,1,2,2,0.0
16323,NO_Nuclear,2030,1,3,3,0.0
16324,NO_Nuclear,2030,1,4,4,0.0
16325,NO_Nuclear,2030,1,5,5,0.0
16326,NO_Nuclear,2030,1,6,6,0.0
16327,NO_Nuclear,2030,1,7,7,0.0
16328,NO_Nuclear,2030,1,8,8,0.0
16329,NO_Nuclear,2030,1,9,9,0.0
16330,NO_Nuclear,2030,1,10,10,0.0
16331,NO_Nuclear,2030,1,11,11,0.0
16332,NO_Nuclear,2030,1,12,12,0.0
16333,NO_Nuclear,2030,1,13,13,0.0
16334,NO_Nuclear,2030,1,14,14,0.0
16335,NO_Nuclear,2030,1,15,15,0.0
16336,NO_Nuclear,2030,1,16,16,0.0
16337,NO_Nuclear,2030,1,17,17,0.0
16338,NO_Nuclear,2030,1,18,18,0.0
16339,NO_Nuclear,2030,1,19,19,0.0
16340,NO_Nuclear,2030,1,20,20,0.0
16341,NO_Nuclear,2030,1,21,21,0.0
16342,NO_Nuclear,2030,1,22,22,0.0
16343,NO_Nuclear,2030,1,23,23,0.0
16344,NO_Nuclear,2030,1,24,24,0.0
16345,NO_Nuclear,2030,2,1,1,0.0
16346,NO_Nuclear,2030,2,2,2,0.0
16347,NO_Nuclear,2030,2,3,3,0.0
16348,NO_Nuclear,2030,2,4,4,0.0
16349,NO_Nuclear,2030,2,5,5,0.0
16350,NO_Nuclear,2030,2,6,6,0.0
16351,NO_Nuclear,2030,2,7,7,0.0
16352,NO_Nuclear,2030,2,8,8,0.0
16353,NO_Nuclear,2030,2,9,9,0.0
16354,NO_Nuclear,2030,2,10,10,0.0
16355,NO_Nuclear,2030,2,11,11,0.0
16356,NO_Nuclear,2030,2,12,12,0.0
16357,NO_Nuclear,2030,2,13,13,0.0
16358,NO_Nuclear,2030,2,14,14,0.0
16359,NO_Nuclear,2030,2,15,15,0.0
16360,NO_Nuclear,2030,2,16,16,0.0
16361,NO_Nuclear,2030,2,17,17,0.0
16362,NO_Nuclear,2030,2,18,18,0.0
16363,NO_Nuclear,2030,2,19,19,0.0
16364,NO_Nuclear,2030,2,20,20,0.0
16365,NO_Nuclear,2030,2,21,21,0.0
16366,NO_Nuclear,2030,2,22,22,0.0
16367,NO_Nuclear,2030,2,23,23,0.0
16368,NO_Nuclear,2030,2,24,24,0.0
16369,NO_Nuclear,2030,3,1,1,0.0
16370,NO_Nuclear,2030,3,2,2,0.0
16371,NO_Nuclear,2030,3,3,3,0.0
16372,NO_Nuclear,2030,3,4,4,0.0
16373,NO_Nuclear,2030,3,5,5,0.0
16374,NO_Nuclear,2030,3,6,6,0.0
16375,NO_Nuclear,2030,3,7,7,0.0
16376,NO_Nuclear,2030,3,8,8,0.0
16377,NO_Nuclear,2030,3,9,9,0.0
16378,NO_Nuclear,2030,3,10,10,0.0
16379,NO_Nuclear,2030,3,11,11,0.0
16380,NO_Nuclear,2030,3,12,12,0.0
16381,NO_Nuclear,2030,3,13,13,0.0
16382,NO_Nuclear,2030,3,14,14,0.0
16383,NO_Nuclear,2030,3,15,15,0.0
16384,NO_Nuclear,2030,3,16,16,0.0
16385,NO_Nuclear,2030,3,17,17,0.0
16386,NO_Nuclear,2030,3,18,18,0.0
16387,NO_Nuclear,2030,3,19,19,0.0
16388,NO_Nuclear,2030,3,20,20,0.0
16389,NO_Nuclear,2030,3,21,21,0.0
16390,NO_Nuclear,2030,3,22,22,0.0
16391,NO_Nuclear,2030,3,23,23,0.0
16392,NO_Nuclear,2030,3,24,24,0.0
16393,NO_Nuclear,2030,4,1,1,0.0
16394,NO_Nuclear,2030,4,2,2,0.0
16395,NO_Nuclear,2030,4,3,3,0.0
16396,NO_Nuclear,2030,4,4,4,0.0
16397,NO_Nuclear,2030,4,5,5,0.0
16398,NO_Nuclear,2030,4,6,6,0.0
16399,NO_Nuclear,2030,4,7,7,0.0
16400,NO_Nuclear,2030,4,8,8,0.0
16401,NO_Nuclear,2030,4,9,9,0.0
16402,NO_Nuclear,2030,4,10,10,0.0
16403,NO_Nuclear,2030,4,11,11,0.0
16404,NO_Nuclear,2030,4,12,12,0.0
16405,NO_Nuclear,2030,4,13,13,0.0
16406,NO_Nuclear,2030,4,14,14,0.0
16407,NO_Nuclear,2030,4,15,15,0.0
16408,NO_Nuclear,2030,4,16,16,0.0
16409,NO_Nuclear,2030,4,17,17,0.0
16410,NO_Nuclear,2030,4,18,18,0.0
16411,NO_Nuclear,2030,4,19,19,0.0
16412,NO_Nuclear,2030,4,20,20,0.0
16413,NO_Nuclear,2030,4,21,21,0.0
16414,NO_Nuclear,2030,4,22,22,0.0
16415,NO_Nuclear,2030,4,23,23,0.0
16416,NO_Nuclear,2030,4,24,24,0.0
16417,NO_Nuclear,2030,5,1,1,0.0
16418,NO_Nuclear,2030,5,2,2,0.0
16419,NO_Nuclear,2030,5,3,3,0.0
16420,NO_Nuclear,2030,5,4,4,0.0
16421,NO_Nuclear,2030,5,5,5,0.0
16422,NO_Nuclear,2030,5,6,6,0.0
16423,NO_Nuclear,2030,5,7,7,0.0
16424,NO_Nuclear,2030,5,8,8,0.0
16425,NO_Nuclear,2030,5,9,9,0.0
16426,NO_Nuclear,2030,5,10,10,0.0
16427,NO_Nuclear,2030,5,11,11,0.0
16428,NO_Nuclear,2030,5,12,12,0.0
16429,NO_Nuclear,2030,5,13,13,0.0
16430,NO_Nuclear,2030,5,14,14,0.0
16431,NO_Nuclear,2030,5,15,15,0.0
16432,NO_Nuclear,2030,5,16,16,0.0
16433,NO_Nuclear,2030,5,17,17,0.0
16434,NO_Nuclear,2030,5,18,18,0.0
16435,NO_Nuclear,2030,5,19,19,0.0
16436,NO_Nuclear,2030,5,20,20,0.0
16437,NO_Nuclear,2030,5,21,21,0.0
16438,NO_Nuclear,2030,5,22,22,0.0
